CUSTOMER_NUMBER,AGE,TENURE_DAYS,PRODUCT_COUNT,CA_BALANCE_MEAN,CA_BALANCE_TREND,CA_BALANCE_STD,TD_BALANCE_MEAN,LOAN_AMOUNT_MEAN,LOAN_TREND,NET_WORTH_PROXY,IF_SCORE,LOF_SCORE,RISK_SCORE,RISK_LEVEL,REASONS
440665,33.6290212183436,70,2,362364.4766666666,464452.855,517005.14495358116,0.0,1994444000.0,-5556000.0,-1994081635.5233333,0.14608237279062464,-1.2495994272834317,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,994,081,636 VND"
748651,52.50102669404517,264,2,7089726.521111111,-871661.4381666667,5397107.4199025715,0.0,0.0,0.0,7089726.521111111,0.11139891347485104,-1.0820714367108,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -871,661/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,397,107 VND)"
675599,38.280629705681044,110,1,1011363.6,-1139412.408,1885585.752731179,0.0,0.0,0.0,1011363.6,0.10326155501347378,-1.090778132058854,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,139,412/tháng)"
728619,65.0403832991102,252,2,423253.8675,-89387.5069047619,1012005.4900049521,0.0,832500000.0,-15000000.0,-832076746.1325,0.06993335626663405,-1.105912686847065,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -832,076,746 VND"
599722,21.533196440793976,351,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06355341049428803,-1.0294652224382048,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (351 ngày) nhưng gần như không sử dụng sản phẩm"
94931,38.01779603011636,336,2,2846764.495,-1395382.830952381,6382159.104618349,0.0,645004636.3636364,12753372.727272728,-642157871.8686364,0.058621870982484836,-1.2645419524306756,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,395,383/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,382,159 VND)"
518957,46.17659137577002,348,2,9875942.276666665,2402010.324125874,10120578.698395938,0.0,0.0,0.0,9875942.276666665,0.07765406828271776,-1.1285156361706679,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,120,579 VND)"
662964,44.99931553730322,230,2,1545953.1271428573,-354458.01964285714,1344332.4021729233,0.0,0.0,0.0,1545953.1271428573,0.15445993436737232,-1.028847107955448,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -354,458/tháng)"
532283,22.12183436002738,130,2,1992669.9619999998,713323.6000000001,2082990.5686631629,2440860.214,0.0,0.0,4433530.176,0.05438379032726803,-1.725409505803175,1,Low Risk,ML-detected anomaly (no specific rule triggered)
490441,20.50650239561944,274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09327231781035561,-1.8751571428005014,1,Low Risk,ML-detected anomaly (no specific rule triggered)
529644,37.69472963723477,72,2,38993707.42,0.0,0.0,0.0,1200000000.0,0.0,-1161006292.58,0.10191633548889206,-1.3873750479178901,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,161,006,293 VND"
175074,41.73305954825462,203,2,1320823.1585714284,233364.5771428571,1303939.1098936314,0.0,2828198499.999995,0.0,-2826877676.841424,0.09523579444266783,-1.037031219780129,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,826,877,677 VND"
967147,49.28678986995209,96,2,1058833.3333333333,-458040.32000000007,912397.6411516175,0.0,0.0,0.0,1058833.3333333333,0.14699793361884878,-1.019914243009942,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -458,040/tháng)"
635452,36.99931553730322,127,2,465508.3325,-379209.999,632016.665,0.0,0.0,0.0,465508.3325,0.16718100952927573,-1.008242097289251,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -379,210/tháng)"
390066,37.24024640657084,315,2,5632799.73,1424924.2683636362,5117773.77561917,0.0,884045000.0,-11191000.0,-878412200.27,0.12658438264611005,-1.1699117128429282,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,117,774 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -878,412,200 VND"
988704,36.62696783025325,184,2,954435.9199999999,134024.11142857143,566779.7552289532,0.0,980557500.0,-5555000.0,-979603064.08,0.17611165873416051,-1.0225852790882637,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -979,603,064 VND"
881222,49.14168377823409,314,2,16579041.394009097,-4876146.6296945475,22527829.106015306,0.0,0.0,0.0,16579041.394009097,0.04951183071577936,-1.2110579954570053,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,876,147/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 22,527,829 VND)"
906018,47.23613963039014,253,2,2351648.1487499997,-789811.916547619,3515608.926740112,0.0,287498000.0,-3572000.0,-285146351.85125,0.14840046919043492,-1.0497960418081713,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -789,812/tháng)"
959618,46.79808350444901,356,3,1845.015,-371.65349650349646,2861.149902629742,75508786.7425,650000000.0,0.0,-574489368.2425,-0.05721793016204624,-1.0725697086127255,1,Low Risk,ML-detected anomaly (no specific rule triggered)
476853,36.33401779603012,324,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641416779533855,-1.1196621306882522,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (324 ngày) nhưng gần như không sử dụng sản phẩm"
739189,49.25119780971937,170,2,2146977.6666666665,987065.7851428572,2231556.321649414,0.0,1303125000.0,-18750000.0,-1300978022.3333333,0.12967136943008167,-1.2920570686701733,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,300,978,022 VND"
146691,46.23956194387406,363,2,4304796.908333333,-1341984.3004195807,9004370.423280222,0.0,193850000.0,2118181.818181818,-189545203.09166667,0.11018168687725738,-1.0691326550879237,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,341,984/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 9,004,370 VND)"
591557,22.9596167008898,324,1,0.0,0.0,0.0,6428571.43,0.0,0.0,6428571.43,0.05775331542562545,-1.013661615023592,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (324 ngày) nhưng gần như không sử dụng sản phẩm"
404380,33.100616016427104,349,2,23251691.507499997,4539416.253671329,19454121.474666916,0.0,0.0,0.0,23251691.507499997,0.05007562093261397,-1.1598204497689841,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 19,454,121 VND)"
849590,62.17385352498289,58,3,553513.545,9973.229999999981,7052.138563333098,0.0,289720000.0,-3520000.0,-289166486.455,0.017084950195945137,-1.4980065366300215,1,Low Risk,ML-detected anomaly (no specific rule triggered)
801943,37.998631074606436,84,2,192573.14666666664,38779.630000000005,45607.22921793247,0.0,2828198499.999995,0.0,-2828005926.8533287,0.06204459869716461,-1.0777241749647695,1,Low Risk,"Số lượng khoản vay bất thường: 3 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,828,005,927 VND"
844909,63.186858316221766,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057088127519216325,-1.5085586212716788,1,Low Risk,ML-detected anomaly (no specific rule triggered)
877596,40.43805612594114,189,2,25181036.63833333,4149245.3854285725,23296903.03839923,0.0,350000000.0,-145714285.71428573,-324818963.3616667,0.0508443849091853,-1.102424290988372,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 23,296,903 VND)"
972876,32.186173853524984,351,1,0.0,0.0,0.0,25000000.0,0.0,0.0,25000000.0,0.06392992019757704,-1.1604870931960887,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (351 ngày) nhưng gần như không sử dụng sản phẩm"
676684,33.99041752224504,364,2,0.0,0.0,0.0,100303100.62916666,0.0,0.0,100303100.62916666,0.02114053587357334,-1.6946540235691203,1,Low Risk,ML-detected anomaly (no specific rule triggered)
708522,28.424366872005475,123,1,35232.0,66060.0,46711.47396518333,0.0,0.0,0.0,35232.0,0.11919349636181303,-2.3557656156905895,1,Low Risk,ML-detected anomaly (no specific rule triggered)
922355,26.16563997262149,363,2,0.0,0.0,0.0,0.0,1217804.6666666667,-1093421.5,-1217804.6666666667,-0.007123975892035839,-1.1360602054334241,1,Low Risk,ML-detected anomaly (no specific rule triggered)
455432,35.2498288843258,89,2,1091871.93,-1359665.48,961428.6810532621,0.0,0.0,0.0,1091871.93,0.14834800557598293,-1.0392013496194263,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,359,665/tháng)"
886759,33.01300479123888,229,2,3588786.6833333336,29931.999999999996,6163938.378911172,0.0,341492666.6666667,-3541828.5714285714,-337903879.98333335,0.16658323920751522,-1.2111483319226284,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,163,938 VND)"
99883,47.279945242984255,127,2,955630.6725,-361487.539,723348.6924713817,0.0,0.0,0.0,955630.6725,0.15661900281516294,-1.0348415957279788,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -361,488/tháng)"
343809,37.5605749486653,238,3,646402.9025000001,-828.0292857142866,249971.294144243,36088709.6775,392219500.0,-2223000.0,-355484387.42,-0.0037164101250284354,-0.9477428786111657,1,Low Risk,ML-detected anomaly (no specific rule triggered)
896852,46.94866529774127,277,2,6718724.237777778,1210637.4143333333,5309471.859684284,0.0,0.0,0.0,6718724.237777778,0.1175523067550921,-1.0195570600650945,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,309,472 VND)"
255898,28.602327173169062,250,2,312724.4166666667,66242.0555,207367.72916568158,0.0,1474164000.0,-6459000.000000001,-1473851275.5833333,0.09895727156066214,-0.9902627781801783,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,473,851,276 VND"
108878,37.9958932238193,78,2,2485880.7133333334,-3438937.16,4010480.7201162656,0.0,220000000.0,0.0,-217514119.28666666,0.12221323812968132,-1.030023031149539,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -3,438,937/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,010,481 VND)"
176796,34.280629705681044,302,2,1025808.45,0.0,0.0,0.0,17431943.333333332,-2391181.0,-16406134.883333333,0.05192971528043533,-1.6749981654676376,1,Low Risk,ML-detected anomaly (no specific rule triggered)
838494,26.195756331279945,118,2,41.4,5.52,9.200000000000001,0.0,0.0,0.0,41.4,0.09290482801937905,-1.7971892386821409,1,Low Risk,ML-detected anomaly (no specific rule triggered)
367427,34.11362080766598,253,2,771505.59625,4181.602499999998,17741.03690385973,0.0,0.0,0.0,771505.59625,0.16688568472600657,-1.6835314077187564,1,Low Risk,ML-detected anomaly (no specific rule triggered)
302962,35.11841204654346,342,1,0.0,0.0,0.0,665161290.325,0.0,0.0,665161290.325,-0.016715083079209214,-1.0313372700230903,1,Low Risk,ML-detected anomaly (no specific rule triggered)
21872,40.0,355,2,20505448.315833334,-2054973.8332517485,8434377.73348221,0.0,300000000.0,0.0,-279494551.68416667,0.10999593052547063,-1.1032765631721975,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,054,974/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 8,434,378 VND)"
542336,34.25051334702259,98,2,1136814.53,-137409.41999999998,1695738.1424757203,0.0,18433334.0,-9216666.0,-17296519.47,0.14055089527386166,-1.6122309087119593,1,Low Risk,ML-detected anomaly (no specific rule triggered)
44376,35.36755646817249,167,2,1340341.1783333335,225927.58199999997,1469670.4615830157,0.0,1395835000.0,-41666000.0,-1394494658.8216667,0.12381696596439434,-1.169354797940251,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,394,494,659 VND"
370568,38.16563997262149,301,3,574659.468888889,344116.16133333335,1720448.950663703,63082437.27555556,0.0,0.0,63657096.744444445,-0.009882917722668916,-1.0732252358909862,1,Low Risk,ML-detected anomaly (no specific rule triggered)
940810,44.39151266255989,82,2,239910.75333333333,87852.595,92424.02041408626,0.0,1000000000.0,0.0,-999760089.2466667,0.16002563179060708,-1.0197091429049472,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -999,760,089 VND"
68764,37.31416837782341,306,2,690707.095,63873.691212121215,739507.3222539589,0.0,1028000000.0,-18909090.90909091,-1027309292.905,0.1517174218627701,-1.1009722609206984,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,027,309,293 VND"
351342,27.71526351813826,342,2,2008542.2908333335,740974.755,5567780.375533607,0.0,400000000.0,25174825.174825177,-397991457.70916665,0.05459171501573801,-1.2594240993985133,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,567,780 VND)"
826459,27.33744010951403,308,2,1449555.4554545453,180920.801,1743333.3423128761,0.0,1741086666.6666667,12673266.666666666,-1739637111.2112122,0.06120023298459615,-1.1386661168460408,1,Low Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (12,673,267/tháng), dư nợ hiện tại: 1,741,086,667 VND | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,739,637,111 VND"
47706,37.58521560574949,286,3,51849.113333333335,14875.118857142856,32777.783537043295,9570070.485000001,190000000.0,0.0,-180378080.40166667,-0.008133777814969934,-0.9946793327796042,1,Low Risk,ML-detected anomaly (no specific rule triggered)
256606,24.947296372347708,310,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08937744359976746,-0.9983868641317246,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (310 ngày) nhưng gần như không sử dụng sản phẩm"
64855,56.668035592060235,242,2,958371.015,-1915536.03,1354488.516420158,1000000000.0,0.0,0.0,1000958371.015,0.047665907485603065,-1.128571995102721,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,915,536/tháng)"
70991,33.4154688569473,112,2,2890024.6550000003,2962351.136,4915923.807972324,0.0,272000000.0,-88000000.0,-269109975.345,0.0866294819708916,-1.1758735763273864,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,915,924 VND)"
132924,52.99931553730322,205,2,338387.2585714286,21686.19642857143,409007.90390097257,0.0,1489456600.0,-6563500.0,-1489118212.7414286,0.05682300319236139,-0.9968516816081949,1,Low Risk,"Số lượng khoản vay bất thường: 3 khoản vay đồng thời | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,489,118,213 VND"
420422,31.085557837097877,69,1,5189646.775,6534493.550000001,4620584.700824756,0.0,0.0,0.0,5189646.775,0.03916265678109321,-1.2858375511960412,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,620,585 VND)"
842087,49.3305954825462,231,1,12846163.575000001,4571228.993095239,13338155.377122698,0.0,0.0,0.0,12846163.575000001,0.04238544804835764,-1.0459530088147813,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,338,155 VND)"
462906,28.681724845995895,117,3,190353.6,25380.480000000003,42300.799999999996,18000000.0,530355000.0,-6430000.0,-512164646.4,-0.0022602988746395214,-1.0168431963044195,1,Low Risk,ML-detected anomaly (no specific rule triggered)
563263,70.77070499657769,99,1,1706971.8,1227267.4300000002,1851815.6565355002,0.0,0.0,0.0,1706971.8,0.06170616776876331,-1.8488594259692785,1,Low Risk,ML-detected anomaly (no specific rule triggered)
435449,19.069130732375086,292,2,2568087.8966666665,-516970.25783333334,1721601.4817483416,0.0,0.0,0.0,2568087.8966666665,0.13338656612113053,-1.14690295252062,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -516,970/tháng)"
296705,56.48459958932238,345,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976810507608519,-1.263420422761275,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (345 ngày) nhưng gần như không sử dụng sản phẩm"
923491,59.096509240246405,314,3,207318.4136363636,28061.94863636364,96439.46368878211,1868035.1909090912,718750000.0,-6250000.0,-716674646.3954545,-0.0072374534578079075,-1.0154552457299943,1,Low Risk,ML-detected anomaly (no specific rule triggered)
241113,28.999315537303218,282,3,375696.7888888889,176849.28800000003,919677.2837405595,0.0,23407105.222222224,-3953759.7,-23031408.433333334,-0.03441133821904141,-1.00764391388674,1,Low Risk,ML-detected anomaly (no specific rule triggered)
707163,29.516769336071185,287,2,790561.3030000001,129879.85727272727,1085831.8351578552,0.0,787500000.0,-25000000.0,-786709438.697,0.13893303807866064,-1.107106813553484,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -786,709,439 VND"
